1,-1.665910,0.383778,0.000000
2,-2.205910,-0.197921,0.000000
3,-2.029740,0.367049,0.000000
4,-2.307420,0.315050,0.000000
5,-1.613270,0.271052,0.000000
6,-2.020760,0.264025,0.000000
7,-2.376060,0.260760,0.000000
8,-1.549540,0.233501,0.000000
9,-2.113440,-0.233722,0.000000
10,-1.953260,0.947683,0.000000
11,-1.822830,0.071204,0.000000
12,-1.924820,-0.059928,0.000000
13,-2.200990,0.323159,0.000000
14,-1.761910,-0.031888,0.000000
15,-2.003670,0.329834,0.000000
16,-2.138080,0.487510,0.000000
17,-1.710140,0.199267,0.000000
18,-2.332760,0.543802,0.000000
19,-2.119360,0.216906,0.000000
20,-1.639190,0.829254,0.000000
21,-2.145590,-0.083389,0.000000
22,-2.268380,0.448162,0.000000
23,-1.961220,0.345139,0.000000
24,-1.711370,-0.176518,0.000000
25,-1.768860,0.243062,0.000000
26,-2.328740,0.484207,0.000000
27,-2.168450,0.060899,0.000000
28,-1.973510,0.139480,0.000000
29,-2.291920,0.591248,0.000000
30,-2.453460,0.428766,0.000000
31,-2.455720,0.344614,0.000000
32,-1.638330,-0.112159,0.000000
33,-1.792940,0.920860,0.000000
34,-1.891520,0.565568,0.000000
35,-2.348520,0.884334,0.000000
36,-1.736730,0.792326,0.000000
37,-1.518200,0.122055,0.000000
38,-2.251080,-0.275629,0.000000
39,-2.207080,0.282365,0.000000
40,-2.034500,-0.072738,0.000000
41,-2.502030,0.324306,0.000000
42,-1.698680,0.301300,0.000000
43,-2.158570,0.556016,0.000000
44,-2.116790,-0.239146,0.000000
45,-2.438850,0.032881,0.000000
46,-2.108980,0.531551,0.000000
47,-2.236630,-0.113382,0.000000
48,-1.663120,0.564847,0.000000
49,-1.566130,0.479073,0.000000
50,-2.051310,0.471091,0.000000
51,-2.249330,0.253500,0.000000
52,-1.999600,-0.115310,0.000000
53,-2.047000,0.379807,0.000000
54,-1.906580,0.662221,0.000000
55,-2.311710,0.097016,0.000000
56,-2.034140,-0.261224,0.000000
57,-2.455980,0.520847,0.000000
58,-2.078500,0.421515,0.000000
59,-1.727960,0.672445,0.000000
60,-1.870020,0.787640,0.000000
61,-2.509280,0.164888,0.000000
62,-1.806460,0.383504,0.000000
63,-1.886160,0.328369,0.000000
64,-1.880450,0.459320,0.000000
65,-1.601410,-0.045679,0.000000
66,-2.208750,-0.074210,0.000000
67,-1.891860,0.352682,0.000000
68,-1.800170,-0.013007,0.000000
69,-1.794380,0.603546,0.000000
70,-2.480590,0.508084,0.000000
71,-1.612280,0.246522,0.000000
